,State,Year,Quater,District,Registered_user
3261,kerala,2020,1,695001,23318
3262,kerala,2020,1,682024,21814
3263,kerala,2020,1,682025,19682
3264,kerala,2020,1,682020,19029
3265,kerala,2020,1,682035,18386
3266,kerala,2020,1,682032,17081
3267,kerala,2020,1,673032,16527
3268,kerala,2020,1,682301,15989
3269,kerala,2020,1,670645,15732
3270,kerala,2020,2,682042,25856
3271,kerala,2020,2,695001,25442
3272,kerala,2020,2,682024,23419
3273,kerala,2020,2,682025,21261
3274,kerala,2020,2,682020,20457
3275,kerala,2020,2,682035,19671
3276,kerala,2020,2,670645,18592
3277,kerala,2020,2,682032,18399
3278,kerala,2020,2,673032,18059
3279,kerala,2020,2,682301,17516
3280,kerala,2020,3,682042,28485
3281,kerala,2020,3,695001,28191
3282,kerala,2020,3,682024,26104
3283,kerala,2020,3,682025,23781
3284,kerala,2020,3,682020,22893
3285,kerala,2020,3,682035,21786
3286,kerala,2020,3,670645,21694
3287,kerala,2020,3,682032,20470
3288,kerala,2020,3,673032,20253
3289,kerala,2020,3,682301,20008
3290,kerala,2020,4,682042,31620
3291,kerala,2020,4,695001,31411
3292,kerala,2020,4,682024,29392
3293,kerala,2020,4,682025,26893
3294,kerala,2020,4,682020,25856
3295,kerala,2020,4,670645,24709
3296,kerala,2020,4,682035,24248
3297,kerala,2020,4,682032,22958
3298,kerala,2020,4,673032,22837
3299,kerala,2020,4,673592,22730
3300,kerala,2021,1,682042,34103
3301,kerala,2021,1,695001,33913
3302,kerala,2021,1,682024,31763
3303,kerala,2021,1,682025,29029
3304,kerala,2021,1,682020,27924
3305,kerala,2021,1,670645,26911
3306,kerala,2021,1,682035,26156
3307,kerala,2021,1,673592,24788
3308,kerala,2021,1,673032,24778
3309,kerala,2021,1,682032,24752
3310,kerala,2021,2,682042,36378
3311,kerala,2021,2,695001,36185
3312,kerala,2021,2,682024,33834
3313,kerala,2021,2,682025,30965
3314,kerala,2021,2,682020,29826
3315,kerala,2021,2,670645,28806
3316,kerala,2021,2,682035,27927
3317,kerala,2021,2,673592,26554
3318,kerala,2021,2,682032,26390
3319,kerala,2021,2,673032,26355
3320,kerala,2021,3,682042,38880
3321,kerala,2021,3,695001,38710
3322,kerala,2021,3,682024,36108
3323,kerala,2021,3,682025,33080
3324,kerala,2021,3,682020,31859
3325,kerala,2021,3,670645,30931
3326,kerala,2021,3,682035,29804
3327,kerala,2021,3,673592,28563
3328,kerala,2021,3,682032,28166
3329,kerala,2021,3,673032,28073
3330,kerala,2021,4,682042,41448
3331,kerala,2021,4,695001,41207
3332,kerala,2021,4,682024,38351
3333,kerala,2021,4,682025,35172
3334,kerala,2021,4,682020,33886
3335,kerala,2021,4,670645,32968
3336,kerala,2021,4,682035,31716
3337,kerala,2021,4,673592,30447
3338,kerala,2021,4,682032,30009
3339,kerala,2021,4,673032,29788
3340,kerala,2022,1,682042,43832
3341,kerala,2022,1,695001,43506
3342,kerala,2022,1,682024,40513
3343,kerala,2022,1,682025,37172
3344,kerala,2022,1,682020,35790
3345,kerala,2022,1,670645,34974
3346,kerala,2022,1,682035,33556
3347,kerala,2022,1,673592,32286
3348,kerala,2022,1,682032,31679
3349,kerala,2022,1,682301,31551
3350,kerala,2022,2,682042,46049
3351,kerala,2022,2,695001,45760
3352,kerala,2022,2,682024,42517
3353,kerala,2022,2,682025,39062
3354,kerala,2022,2,682020,37658
3355,kerala,2022,2,670645,36777
3356,kerala,2022,2,682035,35277
3357,kerala,2022,2,673592,33986
3358,kerala,2022,2,682032,33271
3359,kerala,2022,2,682301,33154
3360,kerala,2022,3,682042,48385
3361,kerala,2022,3,695001,48080
3362,kerala,2022,3,682024,44605
3363,kerala,2022,3,682025,41047
3364,kerala,2022,3,682020,39537
3365,kerala,2022,3,670645,38662
3366,kerala,2022,3,682035,37065
3367,kerala,2022,3,673592,35697
3368,kerala,2022,3,682032,34936
3369,kerala,2022,3,682301,34880
3370,kerala,2022,4,682042,50726
3371,kerala,2022,4,695001,50448
3372,kerala,2022,4,682024,46703
3373,kerala,2022,4,682025,42979
3374,kerala,2022,4,682020,41421
3375,kerala,2022,4,670645,40256
3376,kerala,2022,4,682035,38857
3377,kerala,2022,4,673592,37241
3378,kerala,2022,4,682032,36609
3379,kerala,2022,4,682301,36567
3380,ladakh,2018,1,194104,2329
3381,ladakh,2018,1,194101,1584
3382,ladakh,2018,1,194201,1397
3383,ladakh,2018,1,194401,670
3384,ladakh,2018,1,194107,641
3385,ladakh,2018,1,194103,458
3386,ladakh,2018,1,194102,353
3387,ladakh,2018,1,194105,259
3388,ladakh,2018,1,194106,255
3389,ladakh,2018,1,194703,241
3390,ladakh,2018,2,194104,3343
3391,ladakh,2018,2,194101,2388
3392,ladakh,2018,2,194201,2112
3393,ladakh,2018,2,194107,984
3394,ladakh,2018,2,194401,943
3395,ladakh,2018,2,194103,655
3396,ladakh,2018,2,194102,511
3397,ladakh,2018,2,194105,361
3398,ladakh,2018,2,194106,357
3399,ladakh,2018,2,194703,342
3400,ladakh,2018,3,194104,4461
3401,ladakh,2018,3,194101,3292
3402,ladakh,2018,3,194201,2882
3403,ladakh,2018,3,194107,1385
3404,ladakh,2018,3,194401,1264
3405,ladakh,2018,3,194103,976
3406,ladakh,2018,3,194102,717
3407,ladakh,2018,3,194105,534
3408,ladakh,2018,3,194106,519
3409,ladakh,2018,3,194703,468
3410,ladakh,2018,4,194104,5767
3411,ladakh,2018,4,194101,4561
3412,ladakh,2018,4,194201,3824
3413,ladakh,2018,4,194107,1913
3414,ladakh,2018,4,194401,1632
3415,ladakh,2018,4,194103,1460
3416,ladakh,2018,4,194102,970
3417,ladakh,2018,4,194105,800
3418,ladakh,2018,4,194106,706
3419,ladakh,2018,4,194703,640
3420,ladakh,2019,1,194104,6985
3421,ladakh,2019,1,194101,5676
3422,ladakh,2019,1,194201,4722
3423,ladakh,2019,1,194107,2336
3424,ladakh,2019,1,194401,1998
3425,ladakh,2019,1,194103,1938
3426,ladakh,2019,1,194102,1275
3427,ladakh,2019,1,194105,1020
3428,ladakh,2019,1,194106,902
3429,ladakh,2019,1,194703,788
3430,ladakh,2019,2,194104,8074
3431,ladakh,2019,2,194101,6990
3432,ladakh,2019,2,194201,5567
3433,ladakh,2019,2,194107,2793
3434,ladakh,2019,2,194103,2432
3435,ladakh,2019,2,194401,2390
3436,ladakh,2019,2,194102,1584
3437,ladakh,2019,2,194105,1258
3438,ladakh,2019,2,194106,1097
3439,ladakh,2019,2,194703,949
3440,ladakh,2019,3,194104,8972
3441,ladakh,2019,3,194101,7968
3442,ladakh,2019,3,194201,6210
3443,ladakh,2019,3,194107,3004
3444,ladakh,2019,3,194103,2647
3445,ladakh,2019,3,194401,2601
3446,ladakh,2019,3,194102,1723
3447,ladakh,2019,3,194105,1386
3448,ladakh,2019,3,194106,1162
3449,ladakh,2019,3,194703,1014
3450,ladakh,2019,4,194104,9875
3451,ladakh,2019,4,194101,8791
3452,ladakh,2019,4,194201,6838
3453,ladakh,2019,4,194107,3321
3454,ladakh,2019,4,194401,2945
3455,ladakh,2019,4,194103,2850
3456,ladakh,2019,4,194102,1873
3457,ladakh,2019,4,194105,1501
3458,ladakh,2019,4,194106,1304
3459,ladakh,2019,4,194703,1054
3460,ladakh,2020,1,194104,10826
3461,ladakh,2020,1,194101,9668
3462,ladakh,2020,1,194201,7470
3463,ladakh,2020,1,194107,3617
3464,ladakh,2020,1,194103,3320
3465,ladakh,2020,1,194401,3216
3466,ladakh,2020,1,194102,2152
3467,ladakh,2020,1,194105,1776
3468,ladakh,2020,1,194106,1403
3469,ladakh,2020,1,194703,1207
3470,ladakh,2020,2,194104,11904
3471,ladakh,2020,2,194101,10546
3472,ladakh,2020,2,194201,8273
3473,ladakh,2020,2,194107,3957
3474,ladakh,2020,2,194103,3885
3475,ladakh,2020,2,194401,3519
3476,ladakh,2020,2,194102,2449
3477,ladakh,2020,2,194105,2060
3478,ladakh,2020,2,194106,1518
3479,ladakh,2020,2,194703,1358
3480,ladakh,2020,3,194104,13038
3481,ladakh,2020,3,194101,11446
3482,ladakh,2020,3,194201,8999
3483,ladakh,2020,3,194103,4416
3484,ladakh,2020,3,194107,4322
3485,ladakh,2020,3,194401,3865
3486,ladakh,2020,3,194102,2748
3487,ladakh,2020,3,194105,2360
3488,ladakh,2020,3,194106,1661
3489,ladakh,2020,3,194703,1526
3490,ladakh,2020,4,194104,14355
3491,ladakh,2020,4,194101,12651
3492,ladakh,2020,4,194201,9940
3493,ladakh,2020,4,194103,5069
3494,ladakh,2020,4,194107,4681
3495,ladakh,2020,4,194401,4313
3496,ladakh,2020,4,194102,3028
3497,ladakh,2020,4,194105,2673
3498,ladakh,2020,4,194106,1803
3499,ladakh,2020,4,194109,1697
3500,ladakh,2021,1,194104,15511
3501,ladakh,2021,1,194101,13620
3502,ladakh,2021,1,194201,10674
3503,ladakh,2021,1,194103,5484
3504,ladakh,2021,1,194107,5026
3505,ladakh,2021,1,194401,4631
3506,ladakh,2021,1,194102,3256
3507,ladakh,2021,1,194105,2886
3508,ladakh,2021,1,194106,1933
3509,ladakh,2021,1,194109,1854
3510,ladakh,2021,2,194104,16585
3511,ladakh,2021,2,194101,14606
3512,ladakh,2021,2,194201,11446
3513,ladakh,2021,2,194103,5935
3514,ladakh,2021,2,194107,5397
3515,ladakh,2021,2,194401,4964
3516,ladakh,2021,2,194102,3499
3517,ladakh,2021,2,194105,3111
3518,ladakh,2021,2,194106,2070
3519,ladakh,2021,2,194109,1998
3520,ladakh,2021,3,194104,17813
3521,ladakh,2021,3,194101,15772
3522,ladakh,2021,3,194201,12397
3523,ladakh,2021,3,194103,6415
3524,ladakh,2021,3,194107,5819
3525,ladakh,2021,3,194401,5438
3526,ladakh,2021,3,194102,3811
3527,ladakh,2021,3,194105,3389
3528,ladakh,2021,3,194106,2243
3529,ladakh,2021,3,194109,2193
3530,ladakh,2021,4,194104,19007
3531,ladakh,2021,4,194101,16834
3532,ladakh,2021,4,194201,13309
3533,ladakh,2021,4,194103,6889
3534,ladakh,2021,4,194107,6240
3535,ladakh,2021,4,194401,5862
3536,ladakh,2021,4,194102,4093
3537,ladakh,2021,4,194105,3639
3538,ladakh,2021,4,194106,2420
3539,ladakh,2021,4,194109,2397
3540,ladakh,2022,1,194104,20154
3541,ladakh,2022,1,194101,17877
3542,ladakh,2022,1,194201,14135
3543,ladakh,2022,1,194103,7324
3544,ladakh,2022,1,194107,6632
3545,ladakh,2022,1,194401,6231
3546,ladakh,2022,1,194102,4370
3547,ladakh,2022,1,194105,3888
3548,ladakh,2022,1,194106,2563
3549,ladakh,2022,1,194109,2545
3550,ladakh,2022,2,194104,21222
3551,ladakh,2022,2,194101,18842
3552,ladakh,2022,2,194201,14911
3553,ladakh,2022,2,194103,7729
3554,ladakh,2022,2,194107,7006
3555,ladakh,2022,2,194401,6571
3556,ladakh,2022,2,194102,4602
3557,ladakh,2022,2,194105,4102
3558,ladakh,2022,2,194106,2710
3559,ladakh,2022,2,194109,2681
3560,ladakh,2022,3,194104,22353
3561,ladakh,2022,3,194101,19786
3562,ladakh,2022,3,194201,15631
3563,ladakh,2022,3,194103,8113
3564,ladakh,2022,3,194107,7342
3565,ladakh,2022,3,194401,6856
3566,ladakh,2022,3,194102,4828
3567,ladakh,2022,3,194105,4306
3568,ladakh,2022,3,194106,2840
3569,ladakh,2022,3,194109,2791
3570,ladakh,2022,4,194104,23418
3571,ladakh,2022,4,194101,20668
3572,ladakh,2022,4,194201,16206
3573,ladakh,2022,4,194103,8405
3574,ladakh,2022,4,194107,7641
3575,ladakh,2022,4,194401,7055
3576,ladakh,2022,4,194102,5020
3577,ladakh,2022,4,194105,4454
3578,ladakh,2022,4,194106,2943
3579,ladakh,2022,4,194109,2832
3580,lakshadweep,2018,1,682555,175
3581,lakshadweep,2018,1,682557,85
3582,lakshadweep,2018,1,682551,78
3583,lakshadweep,2018,1,682559,71
3584,lakshadweep,2018,1,682552,44
3585,lakshadweep,2018,1,682556,37
3586,lakshadweep,2018,1,682554,10
3587,lakshadweep,2018,1,682558,1
3588,lakshadweep,2018,2,682555,246
3589,lakshadweep,2018,2,682551,126
3590,lakshadweep,2018,2,682557,94
3591,lakshadweep,2018,2,682559,82
3592,lakshadweep,2018,2,682552,61
3593,lakshadweep,2018,2,682556,56
3594,lakshadweep,2018,2,682554,18
3595,lakshadweep,2018,2,682558,3
3596,lakshadweep,2018,3,682555,338
3597,lakshadweep,2018,3,682551,175
3598,lakshadweep,2018,3,682557,131
3599,lakshadweep,2018,3,682559,93
3600,lakshadweep,2018,3,682552,86
3601,lakshadweep,2018,3,682556,68
3602,lakshadweep,2018,3,682554,22
3603,lakshadweep,2018,3,682558,5
3604,lakshadweep,2018,4,682555,429
3605,lakshadweep,2018,4,682551,241
3606,lakshadweep,2018,4,682557,148
3607,lakshadweep,2018,4,682559,116
3608,lakshadweep,2018,4,682552,110
3609,lakshadweep,2018,4,682556,84
3610,lakshadweep,2018,4,682554,23
3611,lakshadweep,2018,4,682558,5
3612,lakshadweep,2019,1,682555,549
3613,lakshadweep,2019,1,682551,299
3614,lakshadweep,2019,1,682557,166
3615,lakshadweep,2019,1,682552,132
3616,lakshadweep,2019,1,682559,129
3617,lakshadweep,2019,1,682556,107
3618,lakshadweep,2019,1,682554,29
3619,lakshadweep,2019,1,682558,5
3620,lakshadweep,2019,2,682555,685
3621,lakshadweep,2019,2,682551,367
3622,lakshadweep,2019,2,682557,201
3623,lakshadweep,2019,2,682552,158
3624,lakshadweep,2019,2,682559,155
3625,lakshadweep,2019,2,682556,139
3626,lakshadweep,2019,2,682554,35
3627,lakshadweep,2019,2,682558,7
3628,lakshadweep,2019,3,682555,813
3629,lakshadweep,2019,3,682551,469
3630,lakshadweep,2019,3,682557,243
3631,lakshadweep,2019,3,682552,185
3632,lakshadweep,2019,3,682559,176
3633,lakshadweep,2019,3,682556,173
3634,lakshadweep,2019,3,682554,51
3635,lakshadweep,2019,3,682558,7
3636,lakshadweep,2019,4,682555,923
3637,lakshadweep,2019,4,682551,538
3638,lakshadweep,2019,4,682557,279
3639,lakshadweep,2019,4,682552,212
3640,lakshadweep,2019,4,682559,195
3641,lakshadweep,2019,4,682556,193
3642,lakshadweep,2019,4,682554,77
3643,lakshadweep,2019,4,682558,10
3644,lakshadweep,2020,1,682555,1032
3645,lakshadweep,2020,1,682551,633
3646,lakshadweep,2020,1,682557,332
3647,lakshadweep,2020,1,682552,248
3648,lakshadweep,2020,1,682556,227
3649,lakshadweep,2020,1,682559,200
3650,lakshadweep,2020,1,682554,89
3651,lakshadweep,2020,1,682558,11
3652,lakshadweep,2020,2,682555,1178
3653,lakshadweep,2020,2,682551,744
3654,lakshadweep,2020,2,682557,376
3655,lakshadweep,2020,2,682552,274
3656,lakshadweep,2020,2,682556,271
3657,lakshadweep,2020,2,682559,207
3658,lakshadweep,2020,2,682554,121
3659,lakshadweep,2020,2,682558,16
3660,lakshadweep,2020,3,682555,1334
3661,lakshadweep,2020,3,682551,866
3662,lakshadweep,2020,3,682557,429
3663,lakshadweep,2020,3,682552,323
3664,lakshadweep,2020,3,682556,311
3665,lakshadweep,2020,3,682559,220
3666,lakshadweep,2020,3,682554,142
3667,lakshadweep,2020,3,682558,19
3668,lakshadweep,2020,4,682555,1530
3669,lakshadweep,2020,4,682551,981
3670,lakshadweep,2020,4,682557,480
3671,lakshadweep,2020,4,682552,388
3672,lakshadweep,2020,4,682556,354
3673,lakshadweep,2020,4,682559,256
3674,lakshadweep,2020,4,682554,168
3675,lakshadweep,2020,4,682558,22
3676,lakshadweep,2021,1,682555,1664
3677,lakshadweep,2021,1,682551,1083
3678,lakshadweep,2021,1,682557,524
3679,lakshadweep,2021,1,682552,427
3680,lakshadweep,2021,1,682556,396
3681,lakshadweep,2021,1,682559,276
3682,lakshadweep,2021,1,682554,181
3683,lakshadweep,2021,1,682558,26
3684,lakshadweep,2021,2,682555,1780
3685,lakshadweep,2021,2,682551,1154
3686,lakshadweep,2021,2,682557,559
3687,lakshadweep,2021,2,682552,463
3688,lakshadweep,2021,2,682556,424
3689,lakshadweep,2021,2,682559,295
3690,lakshadweep,2021,2,682554,194
3691,lakshadweep,2021,2,682558,27
3692,lakshadweep,2021,3,682555,1914
3693,lakshadweep,2021,3,682551,1237
3694,lakshadweep,2021,3,682557,607
3695,lakshadweep,2021,3,682552,504
3696,lakshadweep,2021,3,682556,461
3697,lakshadweep,2021,3,682559,321
3698,lakshadweep,2021,3,682554,212
3699,lakshadweep,2021,3,682558,31
3700,lakshadweep,2021,4,682555,2037
3701,lakshadweep,2021,4,682551,1321
3702,lakshadweep,2021,4,682557,654
3703,lakshadweep,2021,4,682552,536
3704,lakshadweep,2021,4,682556,486
3705,lakshadweep,2021,4,682559,339
3706,lakshadweep,2021,4,682554,233
3707,lakshadweep,2021,4,682558,32
3708,lakshadweep,2022,1,682555,2165
3709,lakshadweep,2022,1,682551,1400
3710,lakshadweep,2022,1,682557,692
3711,lakshadweep,2022,1,682552,570
3712,lakshadweep,2022,1,682556,519
3713,lakshadweep,2022,1,682559,363
3714,lakshadweep,2022,1,682554,246
3715,lakshadweep,2022,1,682558,35
3716,lakshadweep,2022,2,682555,2279
3717,lakshadweep,2022,2,682551,1473
3718,lakshadweep,2022,2,682557,732
3719,lakshadweep,2022,2,682552,609
3720,lakshadweep,2022,2,682556,558
3721,lakshadweep,2022,2,682559,379
3722,lakshadweep,2022,2,682554,261
3723,lakshadweep,2022,2,682558,36
3724,lakshadweep,2022,3,682555,2391
3725,lakshadweep,2022,3,682551,1555
3726,lakshadweep,2022,3,682557,766
3727,lakshadweep,2022,3,682552,642
3728,lakshadweep,2022,3,682556,592
3729,lakshadweep,2022,3,682559,389
3730,lakshadweep,2022,3,682554,273
3731,lakshadweep,2022,3,682558,37
3732,lakshadweep,2022,4,682555,2520
3733,lakshadweep,2022,4,682551,1627
3734,lakshadweep,2022,4,682557,797
3735,lakshadweep,2022,4,682552,675
3736,lakshadweep,2022,4,682556,609
3737,lakshadweep,2022,4,682559,409
3738,lakshadweep,2022,4,682554,285
3739,lakshadweep,2022,4,682558,39
3740,madhya-pradesh,2018,1,452001,42977
3741,madhya-pradesh,2018,1,452010,40850
3742,madhya-pradesh,2018,1,455001,37899
3743,madhya-pradesh,2018,1,482002,37645
3744,madhya-pradesh,2018,1,462001,27351
3745,madhya-pradesh,2018,1,482001,26665
3746,madhya-pradesh,2018,1,452016,25256
3747,madhya-pradesh,2018,1,457001,24909
3748,madhya-pradesh,2018,1,485001,24806
3749,madhya-pradesh,2018,1,462022,24661
3750,madhya-pradesh,2018,2,452001,55837
3751,madhya-pradesh,2018,2,452010,52677
3752,madhya-pradesh,2018,2,455001,50091
3753,madhya-pradesh,2018,2,482002,49877
3754,madhya-pradesh,2018,2,462001,36311
3755,madhya-pradesh,2018,2,482001,35303
3756,madhya-pradesh,2018,2,457001,33608
3757,madhya-pradesh,2018,2,452016,32883
3758,madhya-pradesh,2018,2,480001,32800
3759,madhya-pradesh,2018,2,485001,32316
3760,madhya-pradesh,2018,3,452001,67243
3761,madhya-pradesh,2018,3,452010,63537
3762,madhya-pradesh,2018,3,455001,61117
3763,madhya-pradesh,2018,3,482002,60999
3764,madhya-pradesh,2018,3,462001,43609
3765,madhya-pradesh,2018,3,482001,43593
3766,madhya-pradesh,2018,3,457001,41975
3767,madhya-pradesh,2018,3,480001,40061
3768,madhya-pradesh,2018,3,452016,39967
3769,madhya-pradesh,2018,3,485001,39351
3770,madhya-pradesh,2018,4,452001,81206
3771,madhya-pradesh,2018,4,482002,77791
3772,madhya-pradesh,2018,4,452010,76811
3773,madhya-pradesh,2018,4,455001,73952
3774,madhya-pradesh,2018,4,462001,54496
3775,madhya-pradesh,2018,4,482001,54390
3776,madhya-pradesh,2018,4,457001,51238
3777,madhya-pradesh,2018,4,480001,50803
3778,madhya-pradesh,2018,4,485001,50329
3779,madhya-pradesh,2018,4,452016,48626
3780,madhya-pradesh,2019,1,452001,94894
3781,madhya-pradesh,2019,1,482002,92148
3782,madhya-pradesh,2019,1,452010,89541
3783,madhya-pradesh,2019,1,455001,87837
3784,madhya-pradesh,2019,1,462001,65450
3785,madhya-pradesh,2019,1,482001,64389
3786,madhya-pradesh,2019,1,457001,61687
3787,madhya-pradesh,2019,1,480001,60744
3788,madhya-pradesh,2019,1,485001,59332
3789,madhya-pradesh,2019,1,452016,57554
3790,madhya-pradesh,2019,2,452001,108587
3791,madhya-pradesh,2019,2,482002,104846
3792,madhya-pradesh,2019,2,452010,99616
3793,madhya-pradesh,2019,2,455001,98265
3794,madhya-pradesh,2019,2,462001,75250
3795,madhya-pradesh,2019,2,482001,74711
3796,madhya-pradesh,2019,2,457001,70728
3797,madhya-pradesh,2019,2,480001,69139
3798,madhya-pradesh,2019,2,485001,66578
3799,madhya-pradesh,2019,2,452016,65634
3800,madhya-pradesh,2019,3,452001,122796
3801,madhya-pradesh,2019,3,482002,119882
3802,madhya-pradesh,2019,3,452010,110196
3803,madhya-pradesh,2019,3,455001,109090
3804,madhya-pradesh,2019,3,462001,85889
3805,madhya-pradesh,2019,3,482001,85035
3806,madhya-pradesh,2019,3,457001,80045
3807,madhya-pradesh,2019,3,480001,77495
3808,madhya-pradesh,2019,3,485001,74626
3809,madhya-pradesh,2019,3,452016,73956
3810,madhya-pradesh,2019,4,452001,134323
3811,madhya-pradesh,2019,4,482002,134193
3812,madhya-pradesh,2019,4,452010,120352
3813,madhya-pradesh,2019,4,455001,120057
3814,madhya-pradesh,2019,4,462001,96155
3815,madhya-pradesh,2019,4,482001,93550
3816,madhya-pradesh,2019,4,457001,89121
3817,madhya-pradesh,2019,4,480001,85991
3818,madhya-pradesh,2019,4,485001,82766
3819,madhya-pradesh,2019,4,452016,81668
3820,madhya-pradesh,2020,1,482002,146207
3821,madhya-pradesh,2020,1,452001,144699
3822,madhya-pradesh,2020,1,455001,130830
3823,madhya-pradesh,2020,1,452010,129645
3824,madhya-pradesh,2020,1,462001,106091
3825,madhya-pradesh,2020,1,482001,101513
3826,madhya-pradesh,2020,1,457001,98886
3827,madhya-pradesh,2020,1,480001,94636
3828,madhya-pradesh,2020,1,485001,90615
3829,madhya-pradesh,2020,1,452016,89460
3830,madhya-pradesh,2020,2,482002,158954
3831,madhya-pradesh,2020,2,452001,153695
3832,madhya-pradesh,2020,2,455001,144023
3833,madhya-pradesh,2020,2,452010,139367
3834,madhya-pradesh,2020,2,462001,116167
3835,madhya-pradesh,2020,2,457001,111581
3836,madhya-pradesh,2020,2,482001,110268
3837,madhya-pradesh,2020,2,480001,104519
3838,madhya-pradesh,2020,2,452016,98532
3839,madhya-pradesh,2020,2,485001,98080
3840,madhya-pradesh,2020,3,482002,173274
3841,madhya-pradesh,2020,3,452001,162767
3842,madhya-pradesh,2020,3,455001,155823
3843,madhya-pradesh,2020,3,452010,149318
3844,madhya-pradesh,2020,3,462001,127166
3845,madhya-pradesh,2020,3,457001,122974
3846,madhya-pradesh,2020,3,482001,119294
3847,madhya-pradesh,2020,3,480001,114237
3848,madhya-pradesh,2020,3,485001,107317
3849,madhya-pradesh,2020,3,452016,107084
3850,madhya-pradesh,2020,4,482002,188460
3851,madhya-pradesh,2020,4,452001,173333
3852,madhya-pradesh,2020,4,455001,167885
3853,madhya-pradesh,2020,4,452010,160146
3854,madhya-pradesh,2020,4,462001,138574
3855,madhya-pradesh,2020,4,457001,134427
3856,madhya-pradesh,2020,4,482001,128730
3857,madhya-pradesh,2020,4,480001,124525
3858,madhya-pradesh,2020,4,474001,116379
3859,madhya-pradesh,2020,4,452016,116281
3860,madhya-pradesh,2021,1,482002,202915
3861,madhya-pradesh,2021,1,452001,185582
3862,madhya-pradesh,2021,1,455001,180488
3863,madhya-pradesh,2021,1,452010,171754
3864,madhya-pradesh,2021,1,462001,149137
3865,madhya-pradesh,2021,1,457001,145248
3866,madhya-pradesh,2021,1,482001,138100
3867,madhya-pradesh,2021,1,480001,134163
3868,madhya-pradesh,2021,1,474001,125599
3869,madhya-pradesh,2021,1,485001,125104
3870,madhya-pradesh,2021,2,482002,216522
3871,madhya-pradesh,2021,2,452001,198059
3872,madhya-pradesh,2021,2,455001,193208
3873,madhya-pradesh,2021,2,452010,183345
3874,madhya-pradesh,2021,2,462001,159236
3875,madhya-pradesh,2021,2,457001,155865
3876,madhya-pradesh,2021,2,482001,147363
3877,madhya-pradesh,2021,2,480001,143414
3878,madhya-pradesh,2021,2,474001,134469
3879,madhya-pradesh,2021,2,485001,133879
3880,madhya-pradesh,2021,3,482002,231582
3881,madhya-pradesh,2021,3,452001,211664
3882,madhya-pradesh,2021,3,455001,207599
3883,madhya-pradesh,2021,3,452010,196173
3884,madhya-pradesh,2021,3,462001,170393
3885,madhya-pradesh,2021,3,457001,167859
3886,madhya-pradesh,2021,3,482001,157536
3887,madhya-pradesh,2021,3,480001,153878
3888,madhya-pradesh,2021,3,474001,144518
3889,madhya-pradesh,2021,3,485001,143700
3890,madhya-pradesh,2021,4,482002,246911
3891,madhya-pradesh,2021,4,452001,225433
3892,madhya-pradesh,2021,4,455001,222066
3893,madhya-pradesh,2021,4,452010,208931
3894,madhya-pradesh,2021,4,462001,181784
3895,madhya-pradesh,2021,4,457001,179603
3896,madhya-pradesh,2021,4,482001,167796
3897,madhya-pradesh,2021,4,480001,164329
3898,madhya-pradesh,2021,4,474001,154609
3899,madhya-pradesh,2021,4,485001,153628
3900,madhya-pradesh,2022,1,482002,261115
3901,madhya-pradesh,2022,1,452001,238296
3902,madhya-pradesh,2022,1,455001,235768
3903,madhya-pradesh,2022,1,452010,220888
3904,madhya-pradesh,2022,1,462001,192336
3905,madhya-pradesh,2022,1,457001,190837
3906,madhya-pradesh,2022,1,482001,177586
3907,madhya-pradesh,2022,1,480001,174161
3908,madhya-pradesh,2022,1,474001,164039
3909,madhya-pradesh,2022,1,485001,163020
3910,madhya-pradesh,2022,2,482002,274815
3911,madhya-pradesh,2022,2,452001,250461
3912,madhya-pradesh,2022,2,455001,248656
3913,madhya-pradesh,2022,2,452010,232223
3914,madhya-pradesh,2022,2,462001,202395
3915,madhya-pradesh,2022,2,457001,201497
3916,madhya-pradesh,2022,2,482001,186815
3917,madhya-pradesh,2022,2,480001,183624
3918,madhya-pradesh,2022,2,474001,173002
3919,madhya-pradesh,2022,2,485001,172044
3920,madhya-pradesh,2022,3,482002,288913
3921,madhya-pradesh,2022,3,452001,263235
3922,madhya-pradesh,2022,3,455001,262081
3923,madhya-pradesh,2022,3,452010,243950
3924,madhya-pradesh,2022,3,462001,212978
3925,madhya-pradesh,2022,3,457001,212433
3926,madhya-pradesh,2022,3,482001,196282
3927,madhya-pradesh,2022,3,480001,193259
3928,madhya-pradesh,2022,3,474001,182361
3929,madhya-pradesh,2022,3,485001,181296
3930,madhya-pradesh,2022,4,482002,303133
3931,madhya-pradesh,2022,4,452001,276072
3932,madhya-pradesh,2022,4,455001,274876
3933,madhya-pradesh,2022,4,452010,255626
3934,madhya-pradesh,2022,4,462001,223606
3935,madhya-pradesh,2022,4,457001,223077
3936,madhya-pradesh,2022,4,482001,205810
3937,madhya-pradesh,2022,4,480001,202602
3938,madhya-pradesh,2022,4,474001,191690
3939,madhya-pradesh,2022,4,485001,190477
3940,maharashtra,2018,1,410501,55174
3941,maharashtra,2018,1,411057,54638
3942,maharashtra,2018,1,411033,53647
3943,maharashtra,2018,1,411014,52495
3944,maharashtra,2018,1,431003,49627
3945,maharashtra,2018,1,421302,48926
3946,maharashtra,2018,1,421201,46211
3947,maharashtra,2018,1,410206,44726
3948,maharashtra,2018,1,411041,41663
3949,maharashtra,2018,1,411046,41385
3950,maharashtra,2018,2,410501,72841
3951,maharashtra,2018,2,411057,69458
